"Export time: 8/7/2022, 5:59:11 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","52","Swisspers Super Jumbo Cotton Balls 70 ea (Pack of 2)","Swisspers","$8.10","9","0","$73","08/18/2017","$3.91","334","4.7","$4.19","42882","Beauty & Personal Care","B01IADYT64","https://www.amazon.com/dp/B01IADYT64"
"","","53","Sky Organics Organic Cotton Rounds for Sensitive Skin 100% Pure GOTS Certified Organic for Beauty & Personal Care 300 ct.","Sky Organics","$12.49","2582","86","$32249","05/05/2018","$6.85","3535","4.7","$5.64","7710","Beauty & Personal Care","B07CWJGNBH","https://www.amazon.com/dp/B07CWJGNBH"
"","","54","U.S. Cotton First Aid or Baby Sterile 100% Cotton Balls 130 Count Box","U.S. COTTON LLC","$11.17","9","0","$101","07/10/2012","$5.72","832","4.3","$5.45","21155","Industrial & Scientific","B006A4CRWO","https://www.amazon.com/dp/B006A4CRWO"
"","","55","Swisspers Super Jumbo Cotton Balls 70 ea (Pack of 3)","Swisspers","$11.24","19","0","$214","10/18/2018","...","141","4.7","","102742","Beauty & Personal Care","B01IADYUPO","https://www.amazon.com/dp/B01IADYUPO"
"","","56","Cotton Balls [Pack of 500] Medium Non-Sterile Absorbent 100% Cotton Prepping Balls for Make-Up Nail Polish Removal Applying Oil Lotion or Powder Crafts (500)","Vakly","$7.99","27","0","$216","11/09/2021","$3.81","21","3.4","$4.18","89753","Industrial & Scientific","B09LFDDQZ9","https://www.amazon.com/dp/B09LFDDQZ9"
"","","57","Cotton Balls. Case of 4000 Medium Cotton Balls for Wound Care. Soft and Absorbent 100% Cotton. Non-sterile Cotton. Soft White Single use Latex-Free.","Dukal","$37.49","23","0","$862","10/09/2019","...","5","4.7","","78099","Industrial & Scientific","B07YYC47RN","https://www.amazon.com/dp/B07YYC47RN"
"","","58","Hedume 500 Count Cotton Balls 100% Pure Cotton 100% Biodegradable Jumbo Absorbent Cotton Balls Fragrance & Chlorine-Free Organic Cotton Balls (5 Pack  100 Count)","Hedume","$24.99","64","2","$1599","08/31/2020","$13.61","14","4.5","$11.38","157061","Beauty & Personal Care","B08H4NNXJV","https://www.amazon.com/dp/B08H4NNXJV"
"","","59","Equate Beauty Cotton Balls Large Jumbo Size 400 Count Package 1 Pack (Includes 400 Big Plus Size Jumbo Cotton Balls Total)","Equate","$5.82","34","1","$198","02/05/2019","$-5.11","60","4.5","$10.93","191383","Beauty & Personal Care","B07BY3R6N7","https://www.amazon.com/dp/B07BY3R6N7"
"","","60","Maxim Natural Cotton Travel Pack 50ct Combo (3-in-1 Balls/Rounds/Swabs) No Chlorine/Dioxin Biodegradable Hypoallergenic Gentle Touch with Paper Stick Swabs Combo Pack 1 Pack of 50","Maxim","$5.93","4","0","$24","12/15/2012","$1.92","64","4","$4.01","139235","Health & Household","B00AP6YLXG","https://www.amazon.com/dp/B00AP6YLXG"
"","","61","Kendall COTTON500DS Curity Medium Cotton Balls - Bag of 500","Kendall","$7.25","60","2","$435","02/12/2005","$2.9","455","4","$4.35","153053","Beauty & Personal Care","B00JJOE6Y4","https://www.amazon.com/dp/B00JJOE6Y4"
