"Export time: 8/6/2022, 4:22:56 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","51","KISS Lash Couture Faux Mink False Eyelashes Multipack Knot-Free Lash Band Reusable Contact Lens Friendly Easy To Apply Ultrafine Tapered Synthetic Fake Lashes Style Little Black Dress 4 Pairs","KISS","$11.95","1627","54","$19443","07/13/2019","$6.62","1740","4.4","$5.33","5933","Beauty & Personal Care","B07PGKVQSB","https://www.amazon.com/dp/B07PGKVQSB"
"","","52","False Eyelashes Pooplunch Fluffy 25MM Dramatic Faux Mink Lashes 5 Pairs Pack 8D Thick Long Crossed Fake Eye Lashes Multipack","Pooplunch","$7.99","1980","66","$15820","10/07/2021","$4.43","498","4.5","$3.56","7599","Beauty & Personal Care","B09GFK9SFG","https://www.amazon.com/dp/B09GFK9SFG"
"","","53","Gmagictobo Lashes False Eyelashes Fluffy Dramatic 3D Faux Mink Lashes Pack Long Thick Volume Soft Strips Fake Eye Lashes 5 Pairs Multipack","Gmagictobo","$7.99","1255","41","$10027","11/03/2021","$4.43","431","4.4","$3.56","12740","Beauty & Personal Care","B09KG5RXJ2","https://www.amazon.com/dp/B09KG5RXJ2"
"","","54","10 Pairs 3d Mink Eyelashes Faux Cross Fluffy Wispies Lashes Natural Look Cat Lashes","BTYMS","$7.99","...","...","...","05/03/2022","$4.43","0","","$3.56","491841","...","B09TNK3KL9","https://www.amazon.com/dp/B09TNK3KL9"
"","","55","30 Pairs 10 Styles Mixed Eyelashes Reusable Faux Mink Lashes Natural to Dramatic 3D False Eyelashes Handmade Soft Fake Eyelashes Pack with Portable Boxes","Blueyelashes","$21.99","...","...","...","03/08/2022","...","0","","","","...","B09Q2S7RN2","https://www.amazon.com/dp/B09Q2S7RN2"
"","","56","ALICROWN Faux Mink Lashes 4 Pairs 4 Styles Pack 3D Volume Dramatic Fluffy Natural Wispies Cross False Eyelashes","ALICROWN HAIR","$5.99","2660","88","$15933","04/07/2020","$2.44","6001","4.4","$3.55","4778","Beauty & Personal Care","B09CG9RRYN","https://www.amazon.com/dp/B09CG9RRYN"
"","","57","False Eyelashes Fluffy Faux Mink Lashes Yasnai Natural Eyelashes 14 Pairs Pack 9D Wispy Cat Eye Fake Lashes","YASNAI","$9.59","1455","48","$13953","09/08/2021","$5.9","478","4.5","$3.69","7262","Beauty & Personal Care","B09DD36M64","https://www.amazon.com/dp/B09DD36M64"
"","","58","False Eyelashes Mikiwi 10 Pack Lahes 12-20mm Wholesale 5D Fake Mink lashes Fuffy Natural Volume eye Lashes individual package Faux Mink EyeLashes","mikiwi","$7.89","2228","74","$17579","02/15/2021","$4.34","2540","4.6","$3.55","5566","Beauty & Personal Care","B08W23PSQP","https://www.amazon.com/dp/B08W23PSQP"
"","","59","Ruairie False Eyelashes 14mm Faux Mink Lashes Natural Look Fluffy Wispy Natural False Eye Lashes Pack Clear Band 10 Pairs","Ruairie","$8.99","...","...","...","08/01/2022","$5.35","11","4.7","$3.64","18120","...","B0B748Z3R2","https://www.amazon.com/dp/B0B748Z3R2"
"","","60","Arekey False Eyelashes Fluffy Faux Mink Lashes 3D Cat-Eye Wispy Lashes Volume Fake Eyelashes 10 Pairs Pack Eye Lash Multipack","Arekey","$8.87","...","...","...","04/21/2022","$5.24","110","4.2","$3.63","26728","...","B09W2C63SX","https://www.amazon.com/dp/B09W2C63SX"
