"Export time: 8/5/2022, 11:41:21 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","11","Pacifica Beauty Aquarian Gaze Water Resistant Long Lash Black Mascara For Volume and Length Vitamin B + Coconut Silicone Sulfate + Paraben Free Vegan and Cruelty Free","Pacifica","$13.99","1436","47","$20090","08/27/2014","$8.35","1418","4.3","$5.64","11719","Beauty & Personal Care","B00LBCP5CY","https://www.amazon.com/dp/B00LBCP5CY"
"","","12","Burt's Bees 100% Natural Origin Nourishing Mascara Black Brown - 0.4 Ounce","Burt's Bees","$12.99","368","12","$4780","03/27/2018","$8.12","6297","4.2","$4.87","5692","Beauty & Personal Care","B073X2GCRC","https://www.amazon.com/dp/B073X2GCRC"
"","","13","Mineral Fusion Volumizing Mascara Packaging May Vary Chestnut 0.57 Fl Oz","Mineral Fusion","$14.99","155","5","$2323","12/26/2013","$9.2","1314","4.1","$5.79","12310","Beauty & Personal Care","B00CFQFZXY","https://www.amazon.com/dp/B00CFQFZXY"
"","","14","Mineral Fusion Lengthening Mascara Graphite 0.57 Fl Oz (Packaging May Vary)","Mineral Fusion","$14.94","563","18","$8411","12/31/2010","$9.16","754","4.1","$5.78","32953","Beauty & Personal Care","B002LA7VR2","https://www.amazon.com/dp/B002LA7VR2"
"","","15","Maybelline New York Green Edition Mega Mousse Mascara Makeup Smooth Buildable and Lightweight Volume Formulated with Shea Butter Brownish Black 0.3 Fl Oz","Maybelline New York","$8.42","1539","51","$12958","11/03/2021","$4.21","433","4.1","$4.21","12352","Beauty & Personal Care","B09JHS6TFK","https://www.amazon.com/dp/B09JHS6TFK"
"","","16","Honest Beauty Extreme Length Mascara + Lash Primer | 2-in-1 Boosts Lash Length Volume & Definition | Silicone Free Paraben Free Dermatologist & Ophthalmologist Tested | 0.2 Fl Oz Black","Honest Beauty","$17.99","15376","512","$276614","08/26/2018","$12.37","15197","4.2","$5.62","576","Beauty & Personal Care","B07F462B2D","https://www.amazon.com/dp/B07F462B2D"
"","","17","Vegan Waterproof Black Mascara for Sensitive Eyes Natural Hypoallergenic mascara Buildable Lengthening and Volumizing for Natural Looking Cruelty Free Ophthalmologist Tested- By Gaya cosmetics","Gaya Cosmetics","$16.90","818","27","$13824","10/06/2018","$10.83","5864","4.2","$6.07","21449","Beauty & Personal Care","B00ATSOF3Q","https://www.amazon.com/dp/B00ATSOF3Q"
"","","18","Urban Decay Wild Lash Plant-Powered Volumizing Mascara Black - 16HR Wear Smudge Transfer & Flake Resistant - Vegan Formula with Sunflower Seed Avocado & Coconut Oil","URBAN DECAY","$24.95","1050","35","$26198","02/25/2022","$17.67","90","4.3","$7.28","68837","Beauty & Personal Care","B09NB3YMF4","https://www.amazon.com/dp/B09NB3YMF4"
"","","19","essence | Bye Bye Panda Eyes Tubing Mascara | Smudge-proof Volumizing definition | Vegan Paraben Free Oil Free | Cruelty Free (Pack of 1)","essence cosmetics","$4.99","6637","221","$33119","08/27/2020","$1.05","4786","4","$3.94","2087","Beauty & Personal Care","B084GXBHQR","https://www.amazon.com/dp/B084GXBHQR"
"","","20","EZGOODZ Black Vegan Mascara Cruelty Free Waterproof 0.25 Oz Hemp Oil Natural Mascara Longer Lashes 0.25 Oz Black Mascara with Vitamin E Waterproof Eye Mascara Vegan Cruelty Free Makeup.","EZGOODZ","$9.99","...","...","...","11/08/2021","$6.27","1","5","$3.72","66929","...","B09B9NJ84F","https://www.amazon.com/dp/B09B9NJ84F"
"","","21","theBalm Mad Lash Mascara","theBalm","$19.72","219","7","$4319","10/19/2017","$13.22","5290","4.3","$6.50","11486","Beauty & Personal Care","B074WKGXV3","https://www.amazon.com/dp/B074WKGXV3"
"","","22","Physicians Formula Organic Wear Natural Origin Mascara Black","Physicians Formula","$7.99","1566","52","$12512","06/04/2020","$4.43","502","4.1","$3.56","9444","Beauty & Personal Care","B07Y7PVDJS","https://www.amazon.com/dp/B07Y7PVDJS"
"","","23","wet n wild Mega Volume Mascara Very Black 0.21 Ounce","wet n wild","$2.91","3086","102","$8980","07/09/2019","$-0.93","7029","4.1","$3.84","4517","Beauty & Personal Care","B07M6HVLXW","https://www.amazon.com/dp/B07M6HVLXW"
"","","24","Hourglass Caution Extreme Lash Mascara. Volumizing and Lengthening Mascara for Dramatic Lashes. Cruelty-Free and Vegan","HOURGLASS","$27.95","687","22","$19202","09/22/2018","...","873","4.3","","25050","Beauty & Personal Care","B07FQTKNP7","https://www.amazon.com/dp/B07FQTKNP7"
"","","25","essence | Volume Booster Lash Primer Mascara | Infused with Mango Butter and Acai Oil for Nurtured Lashes | Conditioning Mascara Primer | White | Vegan | Paraben & Cruelty Free (Pack of 1)","essence cosmetics","$4.99","14121","470","$70464","06/27/2018","$1.67","22644","4.3","$3.32","623","Beauty & Personal Care","B079X4DB3J","https://www.amazon.com/dp/B079X4DB3J"
"","","26","essence | Lash Princess False Lash Effect Mascara | Gluten & Cruelty Free (Pack of 3)","essence cosmetics","$14.97","12240","408","$183233","12/08/2021","$9.18","10845","4.7","$5.79","3423","Beauty & Personal Care","B07XF7B6ZJ","https://www.amazon.com/dp/B07XF7B6ZJ"
"","","27","W7 | Very Vegan Lengthening Mascara | Cone-Shaped Mascara Brush | Great For Cat-Eye Effect | 100% Vegan Mascara | Cruelty Free Vegan Eye Makeup For Women by W7 Cosmetics","W7","$5.45","10","0","$55","03/21/2021","$1.47","29","3.6","$3.98","294849","Beauty & Personal Care","B08TMPGJL8","https://www.amazon.com/dp/B08TMPGJL8"
"","","28","Tarte Big Ego Vegan Mascara 0.23 fl. oz. - Black","Tarte","$18.39","725","24","$13333","06/30/2019","$12.09","864","4.5","$6.30","23536","Beauty & Personal Care","B07QVNNN9K","https://www.amazon.com/dp/B07QVNNN9K"
"","","29","Ecco Bella FlowerColor Plant Based Vegan Mascara (Black)","Ecco Bella","$18.00","260","8","$4680","02/14/2008","$11.76","1481","4.1","$6.24","59045","Beauty & Personal Care","B000URYTOQ","https://www.amazon.com/dp/B000URYTOQ"
"","","30","Hourglass Unlocked Instant Extensions Mascara. Defining and Lengthening Mascara for Dramatic Lashes. Cruelty-Free and Vegan","HOURGLASS","$17.50","950","31","$16625","09/09/2020","$11.34","490","4.2","$6.17","23029","Beauty & Personal Care","B08CS1WR93","https://www.amazon.com/dp/B08CS1WR93"
"","","31","Pacifica Beauty Highest Lash Chronic Volume Mascara Black Lash Lift + Conditioning Vitamin B + Coconut Silicone Sulfate + Paraben Free Vegan and Cruelty Free","Pacifica","$13.04","245","8","$3195","01/09/2020","$7.54","212","4.3","$5.50","42886","Beauty & Personal Care","B07Y8GBSY5","https://www.amazon.com/dp/B07Y8GBSY5"
"","","32","Covergirl Clump Crusher Mascara Very Black 0.44 Fl Oz (Pack of 1)","COVERGIRL","$7.59","5537","184","$42026","05/13/2013","$3.44","5118","4.5","$4.15","3135","Beauty & Personal Care","B0094GHGQM","https://www.amazon.com/dp/B0094GHGQM"
"","","33","essence | Double Trouble Mascara Waterproof | 2-in-1 Fiber & Elastomer Brushes | Curling Defining Lengthening & Longlasting | Vegan & Cruelty Free | Made Without Parabens Oil Alcohol & Microplastic Particles","essence cosmetics","$5.99","...","...","...","12/29/2021","$2.59","137","4.1","$3.40","23171","...","B09CZGG7SZ","https://www.amazon.com/dp/B09CZGG7SZ"
"","","34","Pacifica Beauty Dream Big Lash Extending 7 in 1 Black Mascara For Volume and Length Lash Lift + Conditioning Vitamin B + Coconut Silicone Sulfate + Paraben Free Vegan and Cruelty Free","Pacifica","$15.99","373","12","$5964","09/07/2016","$10.67","879","4.2","$5.32","50119","Beauty & Personal Care","B01FIT0Y3U","https://www.amazon.com/dp/B01FIT0Y3U"
"","","35","Grande Cosmetics GrandeMASCARA Conditioning Black 0.21 Oz","Grande Cosmetics","$24.95","3015","100","$75224","09/19/2013","$17.67","2669","4.4","$7.28","8584","Beauty & Personal Care","B00BEZNBJ2","https://www.amazon.com/dp/B00BEZNBJ2"
"","","36","Lash Princess False Lash Effect Mascara & Volume Booster Lash Primer Mascara Bundle","essence cosmetics","$9.89","4190","139","$41439","09/10/2021","...","1524","4.5","","3094","Beauty & Personal Care","B09FRBC1PX","https://www.amazon.com/dp/B09FRBC1PX"
